### The value of the cost function for various instances and points. Syntax [direction,instance,p,ep,parameters,cost,parameters_id]
['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [15.874903197480194, -31.078361537658296, 23.400318694950414, -33.18112610784295, 39.52857139735325, -25.16869656442826], -1.990567574320139, 0]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-36.63919902587642, 14.073362518130722, 24.152132527532572, 5.119054725838133, 45.19653668396488, -8.026076000785899], 0.022137770538994545, 1]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-3.0748261556258285, 27.756673783150788, 39.88104326502584, 40.58205438588372, -15.577868442587715, 37.9496904889852], -1.4516472448845634, 2]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-46.4044341062123, -6.334844340703846, 9.435867738217496, -1.653723060251977, -12.424311446281266, -27.271164737560238], -0.3624679726611863, 3]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-38.40405430384972, -21.952004224163357, 41.92266378425062, 21.27108148269376, -12.394458000295828, -33.34029494442342], -0.02292795286348437, 4]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [5.778319414137037, 33.504882894459115, 49.89482686031775, 36.66164614160682, 0.305927155700104, -44.15991353413672], 0.3786111250822839, 5]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-7.459363730015312, -1.9473514949913096, -5.913711208844617, -49.09356703953289, 3.5189468301660582, 21.310908360155608], 0.4380840615528192, 6]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-14.381144107749343, 16.934920360104826, 31.061564647155464, -37.510854200339715, 44.24858549182818, 26.02673198575026], -0.05235372927845702, 7]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-19.19633774530395, 41.02728038286122, 44.10048791418755, 22.459803975919513, 20.258961010490736, -28.049010098317883], -2.6757291516334023, 8]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [1.3631266296791154, -46.749895176427295, -12.667144284772057, -37.78983713624038, 18.114735115552563, -47.36401200259061], 2.114729944740478, 9]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-9.960907177561374, 11.740622485619625, 37.168226620197714, -44.87196480578848, 43.49921800801012, 7.4071220149228765], 0.6616957066695042, 10]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [22.973269996862143, 25.150478758559686, 17.968529223683788, -4.838071047884327, 35.87873219057073, 39.0801757578478], 1.5789779508943762, 11]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [29.00409746374919, -6.043674222904869, -47.728388233475314, 12.49993952648213, -6.12626410116237, 43.190254445809856], -3.353078708950545, 12]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-49.14571910968163, -30.71120469418537, 49.80102843564816, 23.032983474097918, -24.790793552323176, -39.571764494937234], -0.05387927339723168, 13]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [19.244103016631726, 33.99137773366027, -27.410830374106332, -15.487074535639124, 18.058166154740036, -37.93715859446127], -1.0941442271914505, 14]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-23.337217627157603, 18.268362489321717, 18.133278198229945, 19.095383426030637, -20.793351971528416, -11.794670491637795], 1.0386962142348943, 15]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [41.55936913026133, 25.71764835754469, 45.426342617104964, 35.06159415376841, 19.422869631092027, -43.51008535519508], -2.3590498718172443, 16]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-8.579592092404262, -1.7397523771782417, -44.67127573703377, -10.021990347391906, 27.270857682614164, -15.391398641680787], 2.4177138412177586, 17]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-26.458554044234607, 29.798541496177535, 14.183914530955064, 39.4435348077219, 11.018851598707123, 10.471767354559844], -2.6676311205825143, 18]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [46.447367790867816, -22.130362779936796, -19.927469815658206, -18.424167273929182, 0.24245893542237695, 28.842926890355315], -0.45044208403520297, 19]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [28.548335281694236, -0.6273816800496022, 20.399783066404936, 13.273487129321218, 29.58638171908659, -1.8634734175097236], -0.5450148283883509, 20]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [-21.330585382870872, -49.783654667635304, -33.71913051918555, -36.48766092576261, -17.19922901957387, -11.612643855763892], 2.106754906541917, 21]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [10.004563465962704, 42.78665461690032, 45.13685341168096, -13.780830125842854, -28.10299544327034, 16.284945344335597], -0.16756659738456783, 22]

['spatial', '../data/SK/SWAP-network/6/spatial/000100100011110', 0.0, 0.0, [47.94075490797755, -1.1064564268494124, -1.262770127447702, -13.762130541025464, 36.69835696330368, -36.687114875320724], -0.22548989948211523, 23]

